true_label,predicted_label,reconstruction_error,phase1_anomaly
dos,dos,0.18896803196943343,0
r2l,normal,0.12384941329104764,0
normal,normal,0.016008799310590828,0
dos,normal,0.9036820477920123,0
normal,normal,0.0020800979948022084,0
normal,normal,0.003907519138428004,0
dos,dos,2.5768638896733522,0
probe,probe,0.22035842886521181,0
dos,dos,3.971357373890671,0
normal,normal,2.2379507124353393,0
r2l,normal,0.12385813367444846,0
dos,normal,0.31636153336164363,0
dos,normal,4.424394542506942,0
dos,dos,3.3674935972274453,0
probe,probe,5.883742480117363,0
normal,normal,0.002338656581287057,0
normal,normal,1.5529986443625006,0
normal,normal,0.002388014073795423,0
probe,normal,1.5544119452969418,0
dos,normal,0.5615028976489557,0
normal,normal,0.002477662694373287,0
dos,dos,3.605997697581973,0
normal,normal,0.0013400854547467287,0
probe,probe,0.5560797353520202,0
r2l,normal,3.1541047980319026,0
dos,dos,0.0021315524392034593,0
r2l,normal,3.403440784184127,0
normal,normal,0.0016563851099699312,0
dos,dos,1.2424957550577975,0
r2l,normal,0.12385824365910651,0
r2l,normal,0.3108364958733664,0
dos,dos,0.07892515965516829,0
dos,dos,2.025949511705678,0
dos,ZERO-DAY,455.78938177519495,1
normal,normal,0.2836790342860365,0
normal,normal,2.2274580157082586,0
normal,normal,0.0022657644900138147,0
normal,normal,0.0013616912446693238,0
normal,normal,0.0017263682127833882,0
dos,dos,1.4652164359322197,0
normal,normal,0.02459013401453088,0
dos,dos,1.500208129105,0
normal,normal,0.0018694703153846733,0
normal,normal,0.0026135940174972765,0
dos,dos,0.3024701912648304,0
dos,dos,2.80118478175859,0
dos,dos,1.9397162713359293,0
r2l,r2l,1.3682204670501674,0
normal,normal,0.004056834433388884,0
dos,dos,1.4607653306109183,0
normal,normal,0.0016340478967869596,0
dos,dos,3.045917586154813,0
normal,normal,0.002659787638244247,0
normal,normal,1.7511642128548897,0
normal,normal,0.0023435294523664416,0
normal,normal,0.004416797454377563,0
dos,dos,3.1869641281053482,0
dos,dos,3.487761378420005,0
probe,normal,3.5329848237731327,0
probe,probe,3.142117239489916,0
dos,dos,2.5578091475781446,0
normal,normal,0.002342826643069596,0
dos,dos,2.6883700345042723,0
dos,dos,2.681626252040108,0
normal,dos,0.30749335441353703,0
dos,dos,1.3953070928703488,0
normal,normal,0.0026288869945466278,0
normal,normal,0.0020973815211605576,0
dos,dos,1.3159297760052573,0
probe,probe,0.5033083481831311,0
probe,probe,0.5059646206435581,0
dos,dos,3.3351196273079555,0
r2l,probe,0.11434151681039874,0
r2l,probe,0.11429110289768375,0
normal,normal,0.025040636350846135,0
normal,normal,0.0029849533267164437,0
normal,normal,0.06028247561413797,0
normal,normal,0.0018555667354988017,0
normal,normal,0.0023550642186626757,0
r2l,normal,3.154105070664331,0
r2l,normal,3.1541047980319026,0
dos,dos,11.862853393935845,0
dos,dos,2.7962947076355165,0
r2l,normal,0.014180305569510769,0
r2l,normal,0.12243164428558574,0
dos,dos,0.9939285995753516,0
dos,dos,1.3120726253689212,0
normal,normal,0.02882524923068785,0
probe,ZERO-DAY,464.31908443913704,1
normal,normal,0.018973974680652577,0
normal,normal,0.0010178166776355342,0
dos,dos,2.9146637095319217,0
dos,dos,1.315580044107351,0
dos,normal,0.5078713321854674,0
normal,normal,0.0015160254394370697,0
normal,normal,2.2379505662749803,0
normal,normal,0.002321990607145535,0
r2l,normal,0.3475652199827886,0
dos,normal,0.009533178744849867,0
dos,probe,2.8832439553790876,0
dos,dos,0.12931497422435437,0
normal,normal,0.002664639196482398,0
dos,dos,11.8445108782116,0
dos,dos,0.002429187485632513,0
normal,normal,0.011939117224220126,0
dos,normal,0.3316062184335115,0
dos,dos,1.4981499589857485,0
dos,dos,2.6153750270391978,0
dos,dos,1.5421650759487766,0
normal,normal,0.0030722732722179625,0
dos,dos,3.2407498874899066,0
dos,dos,1.9924892287388776,0
normal,normal,0.002761814829476224,0
dos,dos,2.15420389478703,0
normal,normal,0.01184686420417627,0
dos,dos,2.8336429110104007,0
dos,normal,4.310847638244954,0
normal,normal,0.0024583129418017263,0
normal,normal,0.012295682042194125,0
probe,probe,3.7420091602611,0
dos,dos,1.3307016668092408,0
dos,dos,3.401426087346746,0
normal,normal,0.0016859950800237912,0
normal,normal,0.0011157805328236277,0
normal,normal,0.13273586696242778,0
dos,dos,1.5740414955736497,0
dos,normal,0.009533178744849867,0
normal,normal,0.001861674667112531,0
dos,dos,1.2994798468894284,0
normal,normal,0.014159833186812387,0
normal,normal,0.003588292591602355,0
normal,normal,0.01722394007829768,0
dos,dos,1.7534983596939746,0
dos,dos,0.23344720366149,0
dos,dos,0.08368282889704774,0
normal,normal,0.0018346167587085013,0
probe,ZERO-DAY,461.346446735946,1
normal,normal,0.002097084230361658,0
normal,normal,0.002939982770565796,0
normal,normal,0.004412332438980233,0
dos,dos,1.4740067200597269,0
r2l,normal,1.653019843052512,0
dos,dos,1.502266366573897,0
dos,normal,0.009621468370015443,0
normal,normal,0.12205674679953761,0
normal,normal,0.001057782814864119,0
normal,normal,0.001050728949307545,0
r2l,r2l,1.3682716825166823,0
dos,normal,4.48351470571568,0
normal,normal,0.001682234117393485,0
normal,normal,0.11429529165242869,0
normal,normal,0.003177320922225509,0
normal,normal,0.024575905010039256,0
probe,probe,3.253313952554245,0
normal,normal,0.11429530648995427,0
dos,dos,1.0960870835098473,0
r2l,probe,0.11464674931170273,0
r2l,normal,3.1541045674831008,0
r2l,normal,0.11427050035018688,0
dos,dos,3.569984020103339,0
normal,normal,0.060684228594754974,0
probe,ZERO-DAY,458.0987211810447,1
dos,dos,3.366450746984336,0
r2l,normal,0.31083652720758387,0
normal,normal,0.02457537842142767,0
r2l,normal,3.154104929667165,0
normal,normal,0.004547873043833846,0
normal,normal,0.12244518142773314,0
probe,probe,0.49530007386360303,0
probe,probe,1.3901089075335324,0
normal,normal,0.001863164924697944,0
normal,normal,2.2101619119338274,0
probe,probe,4.098339144248345,0
normal,normal,0.024583250625634614,0
dos,dos,2.3909744624254112,0
normal,normal,0.00973757737504311,0
dos,dos,1.2946817864747013,0
normal,normal,0.00283898898892604,0
normal,normal,0.010763786411602817,0
normal,normal,0.002887732953289366,0
normal,normal,0.0010259125220430608,0
normal,normal,0.010717346173912354,0
normal,normal,0.0018583034308911,0
u2r,normal,0.30802004145455236,0
normal,normal,0.007339460518558791,0
r2l,normal,0.12384943253382419,0
normal,normal,0.006456007095356735,0
dos,normal,6.732390608542164,0
r2l,normal,0.011963805019981026,0
normal,normal,0.011899143536582037,0
normal,normal,0.09876904628285449,0
normal,normal,0.001861933290082914,0
dos,normal,4.310744336237853,0
dos,dos,2.012639862489692,0
dos,dos,1.4463519621814278,0
normal,normal,0.002334887276272233,0
normal,normal,0.0034380228685626027,0
normal,probe,0.3508524624388551,0
normal,normal,0.0010916098342186565,0
dos,normal,0.4996380363532276,0
normal,normal,0.0026615554773310635,0
dos,normal,0.009533179316469314,0
normal,normal,0.0016774804652875041,0
dos,dos,2.875959730816284,0
dos,dos,3.566846361612622,0
dos,dos,1.298521543616484,0
normal,probe,6.219932762619563,0
normal,normal,0.009736676883714554,0
probe,normal,9.637931676914194,0
normal,normal,0.013993088372863218,0
normal,normal,0.0028399238008342768,0
normal,normal,0.002514952315097286,0
normal,normal,0.01647398683458777,0
dos,dos,2.5462588393887975,0
probe,probe,4.68620978874178,0
normal,probe,0.009734573718449723,0
normal,normal,0.01172154267443194,0
probe,ZERO-DAY,463.84478969523155,1
dos,dos,0.21691541016331908,0
probe,probe,2.723091762348861,0
dos,dos,11.742064013987495,0
r2l,normal,3.1541047980319026,0
dos,dos,1.4290554812787117,0
dos,dos,1.7861693738146338,0
dos,dos,2.2525039365615407,0
normal,normal,2.237950865434167,0
normal,probe,0.38791995578385996,0
dos,normal,0.009621468370015443,0
normal,normal,0.0010524426181216847,0
dos,normal,5.433532141854729,0
normal,normal,0.11427050035018688,0
normal,normal,0.0026759211782550404,0
dos,dos,2.1304931236266778,0
normal,normal,0.0016817759452899593,0
dos,dos,1.5320287210029253,0
probe,probe,4.268566630114397,0
dos,normal,0.733242315761594,0
normal,normal,0.006132273563168657,0
normal,normal,0.005214484897599414,0
normal,normal,0.0021444329535372235,0
normal,normal,0.006829883687238018,0
normal,normal,0.3081963831488595,0
dos,normal,5.433532141854729,0
dos,dos,2.285940572165917,0
dos,dos,2.3711349786041076,0
normal,normal,0.007213678933300394,0
dos,normal,0.009621002965694991,0
dos,dos,1.7196777018277738,0
normal,normal,0.02240785813314557,0
normal,normal,0.0018760518077322625,0
r2l,probe,0.11429108392674932,0
dos,dos,3.0521214696759578,0
dos,dos,2.233243246823511,0
normal,normal,2.2274582033922083,0
probe,probe,2.50956537845378,0
normal,normal,0.0016075678050084619,0
normal,normal,0.002421234847314927,0
r2l,normal,0.11427056891657916,0
normal,normal,0.0021843536167576215,0
normal,normal,0.001217516927955481,0
normal,normal,0.009739281896620102,0
r2l,normal,0.3104651816529174,0
normal,normal,0.0016198834444402343,0
dos,dos,0.0027930139574209954,0
normal,normal,0.0023496172281472646,0
dos,dos,1.0380057834142902,0
dos,dos,1.9760304298273343,0
dos,dos,2.6445204883453166,0
normal,normal,0.9392330592303019,0
dos,dos,4.556180055958076,0
normal,normal,0.011028587838745121,0
dos,dos,1.964972838540297,0
probe,ZERO-DAY,464.56672243181407,1
probe,probe,2.796538316438623,0
dos,dos,1.3222591159720718,0
normal,normal,0.00311309848151623,0
normal,normal,0.0016848463399041223,0
dos,dos,10.5748227467623,0
dos,dos,3.2698842348848864,0
dos,dos,2.889221630448116,0
dos,normal,6.726071313546943,0
normal,normal,0.12057691745494527,0
normal,normal,0.02150390772385753,0
normal,normal,0.011658784574216862,0
normal,normal,0.002938802771969841,0
normal,normal,2.210161911595672,0
dos,dos,2.37198918928349,0
normal,normal,0.0013365350525344807,0
dos,dos,3.008907802825297,0
dos,dos,2.6445204883453166,0
normal,normal,0.0031683245897963035,0
dos,dos,11.862853393935845,0
r2l,normal,3.154104802035023,0
dos,normal,0.4805634695618479,0
dos,dos,2.3029085851938054,0
probe,probe,2.9205604148388087,0
normal,normal,0.0016916031979785425,0
normal,normal,0.0072851256183398974,0
dos,dos,2.3832391552285372,0
dos,dos,2.19373562490389,0
dos,dos,2.3217371818287753,0
normal,normal,0.002140078633735488,0
r2l,normal,0.011963805019981026,0
normal,normal,0.0028376444293236633,0
normal,normal,0.01778472646411348,0
normal,normal,2.2274585140731293,0
probe,ZERO-DAY,464.29140089454177,1
probe,probe,0.5041920464718089,0
normal,normal,0.011835852310118024,0
r2l,normal,0.011854016292681244,0
r2l,normal,3.1541047980319026,0
normal,normal,0.0013837030931043604,0
dos,normal,0.009621468370015443,0
normal,normal,0.004190189030539318,0
normal,normal,0.06026558950672881,0
probe,probe,1.075245123437409,0
normal,normal,0.002387512179459175,0
normal,normal,0.01780590011880187,0
dos,dos,0.4982818416670442,0
normal,normal,0.00306057533101174,0
normal,probe,0.6354748143965873,0
dos,dos,3.0333957970570267,0
r2l,normal,0.011963805019981026,0
dos,dos,11.881397683076203,0
probe,ZERO-DAY,464.319265573058,1
r2l,probe,0.11426630237774699,0
probe,normal,1.5365295760672382,0
normal,normal,0.004616449704782019,0
dos,dos,0.9336211594247489,0
normal,normal,0.005407565528387272,0
normal,normal,0.001521257462313935,0
normal,normal,0.01648669423579817,0
normal,normal,0.0026355451135248145,0
normal,normal,0.0016554003616536534,0
dos,dos,1.5475994779556583,0
dos,dos,3.089213458695545,0
normal,normal,0.0016889557463081037,0
normal,normal,0.523896114567322,0
normal,normal,0.002079310574850354,0
dos,dos,2.2596771006396073,0
r2l,normal,0.12385813305807676,0
normal,normal,0.0013861348407383635,0
normal,normal,0.0016675338852038405,0
dos,normal,0.5587159295717807,0
dos,dos,2.9637148806694875,0
normal,normal,0.002136028245308805,0
r2l,normal,0.011963805019981026,0
dos,dos,0.302518336150895,0
probe,probe,2.762051158157476,0
dos,dos,3.6290467557851716,0
normal,normal,0.001697723381098129,0
normal,normal,0.0025952243604371004,0
u2r,normal,0.011900798799959202,0
probe,normal,0.6572775746887466,0
dos,dos,0.00233198570606859,0
dos,dos,1.1656388111122469,0
dos,dos,2.6884836929445703,0
dos,dos,2.3310863259191392,0
r2l,normal,3.403441043443481,0
probe,probe,0.9205413850589562,0
normal,normal,0.01195860673482733,0
normal,normal,0.002711036948838237,0
normal,normal,0.01110019112936455,0
dos,dos,0.0019298613374695722,0
dos,normal,4.312219346041192,0
normal,normal,0.12244647444125724,0
r2l,normal,0.3108365222913439,0
probe,probe,1.1574965302937992,0
normal,normal,0.002875329908463835,0
dos,normal,4.309769508575011,0
dos,dos,2.10048495059176,0
dos,dos,2.926244936085023,0
normal,normal,0.013677906665248226,0
probe,probe,0.5638749610791707,0
r2l,probe,0.11434157286588398,0
normal,normal,0.0023462912901288805,0
normal,normal,0.0018897530203941069,0
dos,dos,2.910454525912049,0
normal,normal,0.002915743543465734,0
normal,normal,0.00234125178249428,0
normal,normal,0.005994532628712801,0
normal,normal,0.001482047663723278,0
normal,normal,0.002135805658617844,0
normal,normal,0.00973774898824186,0
dos,normal,0.009621468370015443,0
probe,probe,3.6161784255687315,0
normal,normal,0.0024521432690048444,0
dos,dos,0.9352948112285854,0
normal,normal,0.00167983939194609,0
normal,normal,0.009737860260461027,0
normal,normal,0.009747982772136385,0
dos,dos,5.102665299239416,0
r2l,normal,0.011963805019981026,0
dos,dos,2.4066124159329214,0
dos,dos,2.8980748900967193,0
normal,normal,0.0015881824984448352,0
normal,normal,0.0015000007730927801,0
normal,normal,0.2513754244473981,0
normal,normal,0.0016781590349495628,0
dos,normal,0.5138918447109205,0
dos,dos,2.774521204756829,0
dos,dos,2.538160622677649,0
normal,normal,0.0014982973864160786,0
r2l,normal,0.12386657238653327,0
normal,probe,0.268018163749614,0
normal,normal,0.002653126401843758,0
dos,dos,2.201964607850265,0
dos,dos,1.4009782383112366,0
r2l,normal,0.011963805019981026,0
normal,normal,0.0010614039035531035,0
normal,normal,0.0018061960282627625,0
dos,dos,1.9779467879581347,0
dos,dos,1.3245032945809914,0
normal,normal,0.0024084960485338987,0
normal,normal,0.00348393125251666,0
normal,normal,0.11451937117021527,0
normal,normal,0.0029128390027957384,0
dos,dos,3.144650841894643,0
normal,normal,0.011847282333060906,0
normal,normal,0.022085478188199375,0
dos,dos,4.241988403472462,0
r2l,normal,0.12385784603242046,0
r2l,normal,3.154103614187042,0
normal,normal,0.659861693144243,0
r2l,normal,0.12385782694859492,0
dos,dos,1.0476093340009198,0
r2l,probe,0.11451938306110983,0
dos,dos,0.13555380669994027,0
dos,normal,0.009533178744849867,0
probe,probe,10.239695376413385,0
dos,dos,3.309936444368322,0
dos,dos,2.6601135751230562,0
dos,dos,1.4013345198549843,0
normal,normal,0.11442181930275236,0
dos,normal,4.402890007070529,0
dos,dos,2.8761833058289348,0
dos,normal,5.433532141854729,0
r2l,normal,0.12385801638145744,0
dos,dos,1.2967856526743267,0
probe,dos,9.669455448760056,0
dos,dos,2.319304861829654,0
normal,normal,0.0012266884100921962,0
normal,normal,0.009738289510317707,0
probe,ZERO-DAY,458.2587567897073,1
normal,normal,0.003415128078047624,0
dos,dos,3.25174638545093,0
normal,normal,0.011141598731844352,0
normal,normal,0.0021252916307729617,0
normal,normal,0.001548983195259531,0
normal,normal,0.1142662877775289,0
dos,ZERO-DAY,456.2971895454302,1
normal,normal,2.2379507496771893,0
r2l,normal,0.31083649595825136,0
dos,normal,5.433532141854729,0
normal,normal,0.0016639314814239092,0
dos,dos,2.304635453315584,0
normal,normal,0.002135360959194052,0
probe,dos,1.7971726784603328,0
normal,normal,0.0018594384878832468,0
r2l,normal,0.014180305569510769,0
dos,normal,0.009533178744849867,0
probe,probe,0.5231817931486763,0
normal,normal,0.0039079683809360175,0
dos,dos,3.100596366451041,0
r2l,r2l,0.011964113234013618,0
normal,normal,0.0013577791142299778,0
r2l,normal,0.12384943253382419,0
probe,probe,2.723091762348861,0
normal,normal,0.01685588824496144,0
probe,normal,9.63786399546915,0
dos,normal,0.5286506117662262,0
dos,dos,0.25389917077349367,0
r2l,normal,0.31083649595825136,0
normal,normal,0.11434450136678631,0
dos,dos,2.6116593625270075,0
normal,normal,0.012644109153332419,0
dos,dos,2.85682127443719,0
normal,normal,0.0016640781588775268,0
normal,normal,0.01656930987707988,0
dos,dos,0.30253952474863455,0
dos,dos,2.3662562754360064,0
normal,normal,0.0023408675364711327,0
normal,normal,0.0017021403011326312,0
normal,normal,0.12244935810501761,0
normal,normal,0.11427054292439749,0
probe,ZERO-DAY,128.26298750202312,1
normal,normal,1.4104255216749355,0
dos,dos,3.001260048100192,0
normal,normal,0.001854601460470235,0
normal,normal,0.002327217680810536,0
normal,normal,0.0023564973946650605,0
normal,normal,0.0018548446431278533,0
normal,normal,0.23832181265605687,0
r2l,normal,3.154104793571893,0
normal,normal,0.002814679330569098,0
dos,dos,3.324032195984786,0
dos,dos,1.7805220159243393,0
normal,normal,0.002376388531991827,0
normal,normal,0.0027034050598156918,0
u2r,normal,0.2923642599683922,0
r2l,normal,0.3108365350614159,0
r2l,normal,0.014066303694776015,0
dos,normal,4.431977769309429,0
dos,dos,2.3387641358209588,0
dos,dos,0.7255583287774913,0
normal,normal,0.0027598586931392465,0
normal,normal,0.018092207017554356,0
probe,probe,0.22035842886521181,0
normal,normal,1.6202302534623998,0
normal,normal,0.0162598939609458,0
dos,dos,0.0025584514334616526,0
normal,normal,0.002331153534571562,0
normal,normal,0.001941643114811956,0
normal,normal,0.36956509813564614,0
dos,dos,2.9410531787840397,0
normal,normal,0.001468683211357803,0
dos,dos,1.3671785781157817,0
normal,normal,0.01201441658078889,0
dos,dos,2.2819697602208744,0
normal,normal,0.220093748324618,0
r2l,normal,0.3108364958733664,0
normal,normal,0.03431268102569964,0
dos,dos,2.3182943008268193,0
normal,normal,0.0032211641873806083,0
normal,normal,0.01193733044280714,0
normal,normal,0.024584352975010108,0
r2l,normal,3.1541050751949764,0
normal,normal,0.0023840071701553985,0
dos,dos,2.9862130815514405,0
